Date,BZ=F,CL=F
2020-08-10,44.9900016784668,41.939998626708984
2020-08-11,44.5,41.61000061035156
2020-08-12,45.43000030517578,42.66999816894531
2020-08-13,44.959999084472656,42.2400016784668
2020-08-14,44.79999923706055,42.0099983215332
2020-08-17,45.369998931884766,42.88999938964844
2020-08-18,45.459999084472656,42.88999938964844
2020-08-19,45.369998931884766,42.93000030517578
2020-08-20,44.900001525878906,42.58000183105469
2020-08-21,44.349998474121094,42.34000015258789
2020-08-24,45.130001068115234,42.619998931884766
2020-08-25,45.86000061035156,43.349998474121094
2020-08-26,45.63999938964844,43.38999938964844
2020-08-27,45.09000015258789,43.040000915527344
2020-08-28,45.04999923706055,42.970001220703125
2020-08-31,45.279998779296875,42.61000061035156
2020-09-01,45.58000183105469,42.7599983215332
2020-09-02,44.43000030517578,41.5099983215332
2020-09-03,44.06999969482422,41.369998931884766
2020-09-04,42.65999984741211,39.77000045776367
2020-09-07,42.65999984741211,39.77000045776367
2020-09-08,39.779998779296875,36.7599983215332
2020-09-09,40.790000915527344,38.04999923706055
2020-09-10,40.060001373291016,37.29999923706055
2020-09-11,39.83000183105469,37.33000183105469
2020-09-14,39.61000061035156,37.2599983215332
2020-09-15,40.529998779296875,38.279998779296875
2020-09-16,42.220001220703125,40.15999984741211
2020-09-17,43.29999923706055,40.970001220703125
2020-09-18,43.150001525878906,41.11000061035156
2020-09-21,41.439998626708984,39.310001373291016
2020-09-22,41.720001220703125,39.599998474121094
2020-09-23,41.77000045776367,39.93000030517578
2020-09-24,41.939998626708984,40.310001373291016
2020-09-25,41.91999816894531,40.25
2020-09-28,42.43000030517578,40.599998474121094
2020-09-29,41.029998779296875,39.290000915527344
2020-09-30,40.95000076293945,40.220001220703125
2020-10-01,40.93000030517578,38.720001220703125
2020-10-02,39.27000045776367,37.04999923706055
2020-10-05,41.290000915527344,39.220001220703125
2020-10-06,42.650001525878906,40.66999816894531
2020-10-07,41.9900016784668,39.95000076293945
2020-10-08,43.34000015258789,41.189998626708984
2020-10-09,42.849998474121094,40.599998474121094
2020-10-12,41.720001220703125,39.43000030517578
2020-10-13,42.45000076293945,40.20000076293945
2020-10-14,43.31999969482422,41.040000915527344
2020-10-15,43.15999984741211,40.959999084472656
2020-10-16,42.93000030517578,40.880001068115234
2020-10-19,42.619998931884766,40.83000183105469
2020-10-20,43.15999984741211,41.459999084472656
2020-10-21,41.72999954223633,40.029998779296875
2020-10-22,42.459999084472656,40.63999938964844
2020-10-23,41.77000045776367,39.849998474121094
2020-10-26,40.459999084472656,38.560001373291016
2020-10-27,41.20000076293945,39.56999969482422
2020-10-28,39.119998931884766,37.38999938964844
2020-10-29,37.650001525878906,36.16999816894531
2020-10-30,37.459999084472656,35.790000915527344
2020-11-02,38.970001220703125,36.810001373291016
2020-11-03,39.709999084472656,37.65999984741211
2020-11-04,41.22999954223633,39.150001525878906
2020-11-05,40.93000030517578,38.790000915527344
2020-11-06,39.45000076293945,37.13999938964844
2020-11-09,42.400001525878906,40.290000915527344
2020-11-10,43.61000061035156,41.36000061035156
2020-11-11,43.79999923706055,41.45000076293945
2020-11-12,43.529998779296875,41.119998931884766
2020-11-13,42.779998779296875,40.130001068115234
2020-11-16,43.81999969482422,41.34000015258789
2020-11-17,43.75,41.43000030517578
2020-11-18,44.34000015258789,41.81999969482422
2020-11-19,44.20000076293945,41.7400016784668
2020-11-20,44.959999084472656,42.150001525878906
2020-11-23,46.060001373291016,43.060001373291016
2020-11-24,47.86000061035156,44.90999984741211
2020-11-25,48.61000061035156,45.709999084472656
2020-11-26,48.61000061035156,45.709999084472656
2020-11-27,48.18000030517578,45.529998779296875
2020-11-30,47.59000015258789,45.34000015258789
2020-12-01,47.41999816894531,44.54999923706055
2020-12-02,48.25,45.279998779296875
2020-12-03,48.709999084472656,45.63999938964844
2020-12-04,49.25,46.2599983215332
2020-12-07,48.790000915527344,45.7599983215332
2020-12-08,48.84000015258789,45.599998474121094
2020-12-09,48.86000061035156,45.52000045776367
2020-12-10,50.25,46.779998779296875
2020-12-11,49.970001220703125,46.56999969482422
2020-12-14,50.290000915527344,46.9900016784668
2020-12-15,50.7599983215332,47.619998931884766
2020-12-16,51.08000183105469,47.81999969482422
2020-12-17,51.5,48.36000061035156
2020-12-18,52.2599983215332,49.099998474121094
2020-12-21,50.90999984741211,47.7400016784668
2020-12-22,50.08000183105469,47.02000045776367
2020-12-23,51.20000076293945,48.119998931884766
2020-12-24,51.290000915527344,48.22999954223633
2020-12-25,51.290000915527344,48.22999954223633
2020-12-28,50.86000061035156,47.619998931884766
2020-12-29,51.09000015258789,48.0
2020-12-30,51.34000015258789,48.400001525878906
2020-12-31,51.79999923706055,48.52000045776367
2021-01-01,51.79999923706055,48.52000045776367
2021-01-04,51.09000015258789,47.619998931884766
2021-01-05,53.599998474121094,49.93000030517578
2021-01-06,54.29999923706055,50.630001068115234
2021-01-07,54.380001068115234,50.83000183105469
2021-01-08,55.9900016784668,52.2400016784668
2021-01-11,55.65999984741211,52.25
2021-01-12,56.58000183105469,53.209999084472656
2021-01-13,56.060001373291016,52.90999984741211
2021-01-14,56.41999816894531,53.56999969482422
2021-01-15,55.099998474121094,52.36000061035156
2021-01-18,55.099998474121094,52.36000061035156
2021-01-19,55.900001525878906,52.97999954223633
2021-01-20,56.08000183105469,53.2400016784668
2021-01-21,56.099998474121094,53.130001068115234
2021-01-22,55.40999984741211,52.27000045776367
2021-01-25,55.880001068115234,52.77000045776367
2021-01-26,55.90999984741211,52.61000061035156
2021-01-27,55.810001373291016,52.849998474121094
2021-01-28,55.529998779296875,52.34000015258789
2021-01-29,55.880001068115234,52.20000076293945
2021-02-01,56.349998474121094,53.54999923706055
2021-02-02,57.459999084472656,54.7599983215332
2021-02-03,58.459999084472656,55.689998626708984
2021-02-04,58.84000015258789,56.22999954223633
2021-02-05,59.34000015258789,56.849998474121094
2021-02-08,60.560001373291016,57.970001220703125
2021-02-09,61.09000015258789,58.36000061035156
2021-02-10,61.470001220703125,58.68000030517578
2021-02-11,61.13999938964844,58.2400016784668
2021-02-12,62.43000030517578,59.470001220703125
2021-02-15,62.43000030517578,59.470001220703125
2021-02-16,63.349998474121094,60.04999923706055
2021-02-17,64.33999633789062,61.13999938964844
2021-02-18,63.93000030517578,60.52000045776367
2021-02-19,62.90999984741211,59.2400016784668
2021-02-22,65.23999786376953,61.4900016784668
2021-02-23,65.37000274658203,61.66999816894531
2021-02-24,67.04000091552734,63.220001220703125
2021-02-25,66.87999725341797,63.529998779296875
2021-02-26,66.12999725341797,61.5
2021-03-01,63.689998626708984,60.63999938964844
2021-03-02,62.70000076293945,59.75
2021-03-03,64.06999969482422,61.279998779296875
2021-03-04,66.73999786376953,63.83000183105469
2021-03-05,69.36000061035156,66.08999633789062
2021-03-08,68.23999786376953,65.05000305175781
2021-03-09,67.5199966430664,64.01000213623047
2021-03-10,67.9000015258789,64.44000244140625
2021-03-11,69.62999725341797,66.0199966430664
2021-03-12,69.22000122070312,65.61000061035156
2021-03-15,68.87999725341797,65.38999938964844
2021-03-16,68.38999938964844,64.80000305175781
2021-03-17,68.0,64.5999984741211
2021-03-18,63.279998779296875,60.0
2021-03-19,64.52999877929688,61.41999816894531
2021-03-22,64.62000274658203,61.54999923706055
2021-03-23,60.790000915527344,57.7599983215332
2021-03-24,64.41000366210938,61.18000030517578
2021-03-25,61.95000076293945,58.560001373291016
2021-03-26,64.56999969482422,60.970001220703125
2021-03-29,64.9800033569336,61.560001373291016
2021-03-30,64.13999938964844,60.54999923706055
2021-03-31,63.540000915527344,59.15999984741211
2021-04-01,64.86000061035156,61.45000076293945
2021-04-02,64.86000061035156,61.45000076293945
2021-04-05,62.150001525878906,58.650001525878906
2021-04-06,62.7400016784668,59.33000183105469
2021-04-07,63.15999984741211,59.77000045776367
2021-04-08,63.20000076293945,59.599998474121094
2021-04-09,62.95000076293945,59.31999969482422
2021-04-12,63.279998779296875,59.70000076293945
2021-04-13,63.66999816894531,60.18000030517578
2021-04-14,66.58000183105469,63.150001525878906
2021-04-15,66.94000244140625,63.459999084472656
2021-04-16,66.7699966430664,63.130001068115234
2021-04-19,67.05000305175781,63.380001068115234
2021-04-20,66.56999969482422,62.439998626708984
2021-04-21,65.31999969482422,61.349998474121094
2021-04-22,65.4000015258789,61.43000030517578
2021-04-23,66.11000061035156,62.13999938964844
2021-04-26,65.6500015258789,61.90999984741211
2021-04-27,66.41999816894531,62.939998626708984
2021-04-28,67.2699966430664,63.86000061035156
2021-04-29,68.55999755859375,65.01000213623047
2021-04-30,67.25,63.58000183105469
2021-05-03,67.55999755859375,64.48999786376953
2021-05-04,68.87999725341797,65.69000244140625
2021-05-05,68.95999908447266,65.62999725341797
2021-05-06,68.08999633789062,64.70999908447266
2021-05-07,68.27999877929688,64.9000015258789
2021-05-10,68.31999969482422,64.91999816894531
2021-05-11,68.55000305175781,65.27999877929688
2021-05-12,69.31999969482422,66.08000183105469
2021-05-13,67.05000305175781,63.81999969482422
2021-05-14,68.70999908447266,65.37000274658203
2021-05-17,69.45999908447266,66.2699966430664
2021-05-18,68.70999908447266,65.48999786376953
2021-05-19,66.66000366210938,63.36000061035156
2021-05-20,65.11000061035156,62.04999923706055
2021-05-21,66.44000244140625,63.58000183105469
2021-05-24,68.45999908447266,66.05000305175781
2021-05-25,68.6500015258789,66.06999969482422
2021-05-26,68.87000274658203,66.20999908447266
2021-05-27,69.45999908447266,66.8499984741211
2021-05-28,69.62999725341797,66.31999969482422
2021-05-31,69.62999725341797,66.31999969482422
2021-06-01,70.25,67.72000122070312
2021-06-02,71.3499984741211,68.83000183105469
2021-06-03,71.30999755859375,68.80999755859375
2021-06-04,71.88999938964844,69.62000274658203
2021-06-07,71.48999786376953,69.2300033569336
2021-06-08,72.22000122070312,70.05000305175781
2021-06-09,72.22000122070312,69.95999908447266
2021-06-10,72.5199966430664,70.29000091552734
2021-06-11,72.69000244140625,70.91000366210938
2021-06-14,72.86000061035156,70.87999725341797
2021-06-15,73.98999786376953,72.12000274658203
2021-06-16,74.38999938964844,72.1500015258789
2021-06-17,73.08000183105469,71.04000091552734
2021-06-18,73.51000213623047,71.63999938964844
2021-06-21,74.9000015258789,73.66000366210938
2021-06-22,74.80999755859375,73.05999755859375
2021-06-23,75.19000244140625,73.08000183105469
2021-06-24,75.55999755859375,73.30000305175781
2021-06-25,76.18000030517578,74.05000305175781
2021-06-28,74.68000030517578,72.91000366210938
2021-06-29,74.76000213623047,72.9800033569336
2021-06-30,75.12999725341797,73.47000122070312
2021-07-01,75.83999633789062,75.2300033569336
2021-07-02,76.16999816894531,75.16000366210938
2021-07-05,76.16999816894531,75.16000366210938
2021-07-06,74.52999877929688,73.37000274658203
2021-07-07,73.43000030517578,72.19999694824219
2021-07-08,74.12000274658203,72.94000244140625
2021-07-09,75.55000305175781,74.55999755859375
2021-07-12,75.16000366210938,74.0999984741211
2021-07-13,76.48999786376953,75.25
2021-07-14,74.76000213623047,73.12999725341797
2021-07-15,73.47000122070312,71.6500015258789
2021-07-16,73.58999633789062,71.80999755859375
2021-07-19,68.62000274658203,66.41999816894531
2021-07-20,69.3499984741211,67.41999816894531
2021-07-21,72.2300033569336,70.30000305175781
2021-07-22,73.79000091552734,71.91000366210938
2021-07-23,74.0999984741211,72.06999969482422
2021-07-26,74.5,71.91000366210938
2021-07-27,74.4800033569336,71.6500015258789
2021-07-28,74.73999786376953,72.38999938964844
2021-07-29,76.05000305175781,73.62000274658203
2021-07-30,76.33000183105469,73.94999694824219
2021-08-02,72.88999938964844,71.26000213623047
2021-08-03,72.41000366210938,70.55999755859375
2021-08-04,70.37999725341797,68.1500015258789
2021-08-05,71.29000091552734,69.08999633789062
2021-08-06,70.69999694824219,68.27999877929688
2021-08-09,69.04000091552734,66.4800033569336
2021-08-10,70.62999725341797,68.29000091552734
2021-08-11,71.44000244140625,69.25
2021-08-12,71.30999755859375,69.08999633789062
2021-08-13,70.58999633789062,68.44000244140625
2021-08-16,69.51000213623047,67.29000091552734
2021-08-17,69.02999877929688,66.58999633789062
2021-08-18,68.2300033569336,65.45999908447266
2021-08-19,66.44999694824219,63.689998626708984
2021-08-20,65.18000030517578,62.31999969482422
2021-08-23,68.75,65.63999938964844
2021-08-24,71.05000305175781,67.54000091552734
2021-08-25,72.25,68.36000061035156
2021-08-26,71.06999969482422,67.41999816894531
2021-08-27,72.69999694824219,68.73999786376953
2021-08-30,73.41000366210938,69.20999908447266
2021-08-31,72.98999786376953,68.5
2021-09-01,71.58999633789062,68.58999633789062
2021-09-02,73.02999877929688,69.98999786376953
2021-09-03,72.61000061035156,69.29000091552734
2021-09-06,72.61000061035156,69.29000091552734
2021-09-07,71.69000244140625,68.3499984741211
2021-09-08,72.5999984741211,69.30000305175781
2021-09-09,71.44999694824219,68.13999938964844
2021-09-10,72.91999816894531,69.72000122070312
2021-09-13,73.51000213623047,70.44999694824219
2021-09-14,73.5999984741211,70.45999908447266
2021-09-15,75.45999908447266,72.61000061035156
2021-09-16,75.66999816894531,72.61000061035156
2021-09-17,75.33999633789062,71.97000122070312
2021-09-20,73.91999816894531,70.29000091552734
2021-09-21,74.36000061035156,70.55999755859375
2021-09-22,76.19000244140625,72.2300033569336
2021-09-23,77.25,73.30000305175781
2021-09-24,78.08999633789062,73.9800033569336
2021-09-27,79.52999877929688,75.44999694824219
2021-09-28,79.08999633789062,75.29000091552734
2021-09-29,78.63999938964844,74.83000183105469
2021-09-30,78.5199966430664,75.02999877929688
2021-10-01,79.27999877929688,75.87999725341797
2021-10-04,81.26000213623047,77.62000274658203
2021-10-05,82.55999755859375,78.93000030517578
2021-10-06,81.08000183105469,77.43000030517578
2021-10-07,81.94999694824219,78.30000305175781
2021-10-08,82.38999938964844,79.3499984741211
2021-10-11,83.6500015258789,80.5199966430664
2021-10-12,83.41999816894531,80.63999938964844
2021-10-13,83.18000030517578,80.44000244140625
2021-10-14,84.0,81.30999755859375
2021-10-15,84.86000061035156,82.27999877929688
2021-10-18,84.33000183105469,82.44000244140625
2021-10-19,85.08000183105469,82.95999908447266
2021-10-20,85.81999969482422,83.87000274658203
2021-10-21,84.61000061035156,82.5
2021-10-22,85.52999877929688,83.76000213623047
2021-10-25,85.98999786376953,83.76000213623047
2021-10-26,86.4000015258789,84.6500015258789
2021-10-27,84.58000183105469,82.66000366210938
2021-10-28,84.31999969482422,82.80999755859375
2021-10-29,84.37999725341797,83.56999969482422
2021-11-01,84.70999908447266,84.05000305175781
2021-11-02,84.72000122070312,83.91000366210938
2021-11-03,81.98999786376953,80.86000061035156
2021-11-04,80.54000091552734,78.80999755859375
2021-11-05,82.73999786376953,81.2699966430664
2021-11-08,83.43000030517578,81.93000030517578
2021-11-09,84.77999877929688,84.1500015258789
2021-11-10,82.63999938964844,81.33999633789062
2021-11-11,82.87000274658203,81.58999633789062
2021-11-12,82.16999816894531,80.79000091552734
2021-11-15,82.05000305175781,80.87999725341797
2021-11-16,82.43000030517578,80.76000213623047
2021-11-17,80.27999877929688,78.36000061035156
2021-11-18,81.23999786376953,79.01000213623047
2021-11-19,78.88999938964844,76.0999984741211
2021-11-22,79.69999694824219,76.75
2021-11-23,82.30999755859375,78.5
2021-11-24,82.25,78.38999938964844
2021-11-25,82.25,78.38999938964844
2021-11-26,72.72000122070312,68.1500015258789
2021-11-29,73.44000244140625,69.94999694824219
2021-11-30,70.56999969482422,66.18000030517578
2021-12-01,68.87000274658203,65.56999969482422
2021-12-02,69.66999816894531,66.5
2021-12-03,69.87999725341797,66.26000213623047
2021-12-06,73.08000183105469,69.48999786376953
2021-12-07,75.44000244140625,72.05000305175781
2021-12-08,75.81999969482422,72.36000061035156
2021-12-09,74.41999816894531,70.94000244140625
2021-12-10,75.1500015258789,71.66999816894531
2021-12-13,74.38999938964844,71.29000091552734
2021-12-14,73.69999694824219,70.7300033569336
2021-12-15,73.87999725341797,70.87000274658203
2021-12-16,75.0199966430664,72.37999725341797
2021-12-17,73.5199966430664,70.86000061035156
2021-12-20,71.5199966430664,68.2300033569336
2021-12-21,73.9800033569336,71.12000274658203
2021-12-22,75.29000091552734,72.76000213623047
2021-12-23,76.8499984741211,73.79000091552734
2021-12-24,76.8499984741211,73.79000091552734
2021-12-27,78.5999984741211,75.56999969482422
2021-12-28,78.94000244140625,75.9800033569336
2021-12-29,79.2300033569336,76.55999755859375
2021-12-30,79.31999969482422,76.98999786376953
2021-12-31,77.77999877929688,75.20999908447266
2022-01-03,78.9800033569336,76.08000183105469
2022-01-04,80.0,76.98999786376953
2022-01-05,80.80000305175781,77.8499984741211
2022-01-06,81.98999786376953,79.45999908447266
2022-01-07,81.75,78.9000015258789
2022-01-10,80.87000274658203,78.2300033569336
2022-01-11,83.72000122070312,81.22000122070312
2022-01-12,84.66999816894531,82.63999938964844
2022-01-13,84.47000122070312,82.12000274658203
2022-01-14,86.05999755859375,83.81999969482422
2022-01-17,86.05999755859375,83.81999969482422
2022-01-18,87.51000213623047,85.43000030517578
2022-01-19,88.44000244140625,86.95999908447266
2022-01-20,88.37999725341797,86.9000015258789
2022-01-21,87.88999938964844,85.13999938964844
2022-01-24,86.2699966430664,83.30999755859375
2022-01-25,88.19999694824219,85.5999984741211
2022-01-26,89.95999908447266,87.3499984741211
2022-01-27,89.33999633789062,86.61000061035156
2022-01-28,90.02999877929688,86.81999969482422
2022-01-31,91.20999908447266,88.1500015258789
2022-02-01,89.16000366210938,88.19999694824219
2022-02-02,89.47000122070312,88.26000213623047
2022-02-03,91.11000061035156,90.2699966430664
2022-02-04,93.2699966430664,92.30999755859375
2022-02-07,92.69000244140625,91.31999969482422
2022-02-08,90.77999877929688,89.36000061035156
2022-02-09,91.55000305175781,89.66000366210938
2022-02-10,91.41000366210938,89.87999725341797
2022-02-11,94.44000244140625,93.0999984741211
2022-02-14,96.4800033569336,95.45999908447266
2022-02-15,93.27999877929688,92.06999969482422
2022-02-16,94.80999755859375,93.66000366210938
2022-02-17,92.97000122070312,91.76000213623047
2022-02-18,93.54000091552734,91.06999969482422
2022-02-21,93.54000091552734,91.06999969482422
2022-02-22,96.83999633789062,92.3499984741211
2022-02-23,96.83999633789062,92.0999984741211
2022-02-24,99.08000183105469,92.80999755859375
2022-02-25,97.93000030517578,91.58999633789062
2022-02-28,100.98999786376953,95.72000122070312
2022-03-01,104.97000122070312,103.41000366210938
2022-03-02,112.93000030517578,110.5999984741211
2022-03-03,110.45999908447266,107.66999816894531
2022-03-04,118.11000061035156,115.68000030517578
2022-03-07,123.20999908447266,119.4000015258789
2022-03-08,127.9800033569336,123.69999694824219
2022-03-09,111.13999938964844,108.69999694824219
2022-03-10,109.33000183105469,106.0199966430664
2022-03-11,112.66999816894531,109.33000183105469
2022-03-14,106.9000015258789,103.01000213623047
2022-03-15,99.91000366210938,96.44000244140625
2022-03-16,98.0199966430664,95.04000091552734
2022-03-17,106.63999938964844,102.9800033569336
2022-03-18,107.93000030517578,104.69999694824219
2022-03-21,115.62000274658203,112.12000274658203
2022-03-22,115.4800033569336,111.76000213623047
2022-03-23,121.5999984741211,114.93000030517578
2022-03-24,119.02999877929688,112.33999633789062
2022-03-25,120.6500015258789,113.9000015258789
2022-03-28,112.4800033569336,105.95999908447266
2022-03-29,110.2300033569336,104.23999786376953
2022-03-30,113.44999694824219,107.81999969482422
2022-03-31,107.91000366210938,100.27999877929688
2022-04-01,104.38999938964844,99.2699966430664
2022-04-04,107.52999877929688,103.27999877929688
2022-04-05,106.63999938964844,101.95999908447266
2022-04-06,101.06999969482422,96.2300033569336
